,PEOPLEUSDT_PERP.A_longliq,PEOPLEUSDT_PERP.A_shortliq,RENUSDT_PERP.A_longliq,RENUSDT_PERP.A_shortliq,CRVUSDT_PERP.A_longliq,CRVUSDT_PERP.A_shortliq,STORJUSDT_PERP.A_longliq,STORJUSDT_PERP.A_shortliq,RLCUSDT_PERP.A_longliq,RLCUSDT_PERP.A_shortliq,SXPUSDT_PERP.A_longliq,SXPUSDT_PERP.A_shortliq,KAVAUSDT_PERP.A_longliq,KAVAUSDT_PERP.A_shortliq,RSRUSDT_PERP.A_longliq,RSRUSDT_PERP.A_shortliq,MTLUSDT_PERP.A_longliq,MTLUSDT_PERP.A_shortliq,DOGEUSDT_PERP.A_longliq,DOGEUSDT_PERP.A_shortliq,WAVESUSDT_PERP.A_longliq,WAVESUSDT_PERP.A_shortliq,ALGOUSDT_PERP.A_longliq,ALGOUSDT_PERP.A_shortliq,MATICUSDT_PERP.A_longliq,MATICUSDT_PERP.A_shortliq,NEARUSDT_PERP.A_longliq,NEARUSDT_PERP.A_shortliq,AVAXUSDT_PERP.A_longliq,AVAXUSDT_PERP.A_shortliq,MKRUSDT_PERP.A_longliq,MKRUSDT_PERP.A_shortliq,SNXUSDT_PERP.A_longliq,SNXUSDT_PERP.A_shortliq,FTMUSDT_PERP.A_longliq,FTMUSDT_PERP.A_shortliq,UNIUSDT_PERP.A_longliq,UNIUSDT_PERP.A_shortliq,TRBUSDT_PERP.A_longliq,TRBUSDT_PERP.A_shortliq,TRXUSDT_PERP.A_longliq,TRXUSDT_PERP.A_shortliq,BNBUSDT_PERP.A_longliq,BNBUSDT_PERP.A_shortliq,XRPUSDT_PERP.A_longliq,XRPUSDT_PERP.A_shortliq,NEOUSDT_PERP.A_longliq,NEOUSDT_PERP.A_shortliq,EOSUSDT_PERP.A_longliq,EOSUSDT_PERP.A_shortliq,ETCUSDT_PERP.A_longliq,ETCUSDT_PERP.A_shortliq,BTCUSDT_PERP.A_longliq,BTCUSDT_PERP.A_shortliq,LTCUSDT_PERP.A_longliq,LTCUSDT_PERP.A_shortliq,XLMUSDT_PERP.A_longliq,XLMUSDT_PERP.A_shortliq,LINKUSDT_PERP.A_longliq,LINKUSDT_PERP.A_shortliq,ETHUSDT_PERP.A_longliq,ETHUSDT_PERP.A_shortliq,BCHUSDT_PERP.A_longliq,BCHUSDT_PERP.A_shortliq,ADAUSDT_PERP.A_longliq,ADAUSDT_PERP.A_shortliq,XMRUSDT_PERP.A_longliq,XMRUSDT_PERP.A_shortliq,ATOMUSDT_PERP.A_longliq,ATOMUSDT_PERP.A_shortliq,VETUSDT_PERP.A_longliq,VETUSDT_PERP.A_shortliq,THETAUSDT_PERP.A_longliq,THETAUSDT_PERP.A_shortliq,SUSHIUSDT_PERP.A_longliq,SUSHIUSDT_PERP.A_shortliq,COMPUSDT_PERP.A_longliq,COMPUSDT_PERP.A_shortliq,RUNEUSDT_PERP.A_longliq,RUNEUSDT_PERP.A_shortliq,DOTUSDT_PERP.A_longliq,DOTUSDT_PERP.A_shortliq,FILUSDT_PERP.A_longliq,FILUSDT_PERP.A_shortliq,AAVEUSDT_PERP.A_longliq,AAVEUSDT_PERP.A_shortliq,UNFIUSDT_PERP.A_longliq,UNFIUSDT_PERP.A_shortliq,GRTUSDT_PERP.A_longliq,GRTUSDT_PERP.A_shortliq,GTCUSDT_PERP.A_longliq,GTCUSDT_PERP.A_shortliq,SOLUSDT_PERP.A_longliq,SOLUSDT_PERP.A_shortliq,OCEANUSDT_PERP.A_longliq,OCEANUSDT_PERP.A_shortliq,BELUSDT_PERP.A_longliq,BELUSDT_PERP.A_shortliq,AXSUSDT_PERP.A_longliq,AXSUSDT_PERP.A_shortliq,MASKUSDT_PERP.A_longliq,MASKUSDT_PERP.A_shortliq,ALPHAUSDT_PERP.A_longliq,ALPHAUSDT_PERP.A_shortliq,1INCHUSDT_PERP.A_longliq,1INCHUSDT_PERP.A_shortliq,LINAUSDT_PERP.A_longliq,LINAUSDT_PERP.A_shortliq,GALAUSDT_PERP.A_longliq,GALAUSDT_PERP.A_shortliq,CELRUSDT_PERP.A_longliq,CELRUSDT_PERP.A_shortliq,CHZUSDT_PERP.A_longliq,CHZUSDT_PERP.A_shortliq,ALICEUSDT_PERP.A_longliq,ALICEUSDT_PERP.A_shortliq,1000SHIBUSDT_PERP.A_longliq,1000SHIBUSDT_PERP.A_shortliq,SANDUSDT_PERP.A_longliq,SANDUSDT_PERP.A_shortliq,LITUSDT_PERP.A_longliq,LITUSDT_PERP.A_shortliq,C98USDT_PERP.A_longliq,C98USDT_PERP.A_shortliq,MANAUSDT_PERP.A_longliq,MANAUSDT_PERP.A_shortliq,HBARUSDT_PERP.A_longliq,HBARUSDT_PERP.A_shortliq,DYDXUSDT_PERP.A_longliq,DYDXUSDT_PERP.A_shortliq,COTIUSDT_PERP.A_longliq,COTIUSDT_PERP.A_shortliq
2022-01-12,607886.0,1967488.0,9002.0,29764.0,33017.1,60645.00000000001,280.0,8702.0,4362.0,4225.0,16299.900000000003,48628.30000000001,9619.0,38844.70000000002,79697,1345599,1321.0,1469.0,1469227,3168521,416.90000000000003,1301.1000000000001,27796.8,65365.799999999996,164859.0,280657.0,68731.0,68774.0,2376.0,7565.0,1.202,4.797000000000001,404.0,821.3000000000001,472734.0,810505.0,2233.0,1604.0,416.9,186.70000000000002,168169,1303059,112.68000000000002,1729.8699999999972,165011.60000000006,672013.0000000003,204.12,562.1999999999999,2598.7000000000003,22822.4,700.2299999999999,3019.1499999999996,67.50299999999997,103.99200000000017,181.124,2661.9180000000006,260236.0,713535.0,29126.31999999999,12294.359999999991,128.56199999999998,1215.0869999999982,57.137,188.052,155113,714930,91.72,165.56399999999996,15155.879999999994,22523.07999999999,606628.0,2970345.0,8208.800000000001,26557.50000000001,27654.0,37860.0,41.81,29.992,7602.0,9114.0,5226.2,18326.599999999995,1400.3999999999999,7093.299999999998,158.1,554.7999999999998,5021.0,3586.0000000000005,13776.0,16485.0,1619.1000000000001,3203.7,2142,5372,12770.0,29828.0,1336.0,4688.0,278.0,4173.0,2.0,677.0,6057.0,42123.0,6780.0,9881.0,219496.0,847170.0,1397820,3261225,482603.0,3086192.0,71165.0,135579.0,1473.4,13856.700000000004,18257437,33696425,78201.0,186582.0,1362.5000000000002,26622.200000000004,636.0,14591.0,43321.0,95475.0,21694.0,88692.0,3240.4,32913.100000000006,18920.0,60005.0
2022-01-13,4066803.0,882419.0,154341.0,35213.0,119404.90000000002,52019.00000000003,28428.0,5401.0,16970.300000000003,2091.6,117291.29999999992,26123.2,37105.4,3860.2,2183279,1053096,8818.0,133.0,9071414,5822808,3864.899999999999,491.79999999999995,493362.20000000054,11029.3,434727.0,365271.0,65245.0,109655.0,7845.0,1721.0,3.745,2.934,8143.000000000001,1459.8000000000002,803689.0,780208.0,16369.0,444.0,1755.0,169.9,2004721,469052,1460.3399999999992,741.7999999999995,1483984.3999999994,114039.7,2407.5699999999997,143.45,162584.39999999997,11711.1,5782.090000000002,3011.460000000001,165.60800000000012,78.1480000000001,2689.5379999999977,443.516,822310.0,120032.0,37191.20000000002,6366.3899999999985,1111.3980000000004,383.18600000000004,167.89999999999998,76.922,846868,447341,620.22,1467.2489999999993,27307.660000000018,10353.080000000005,6003947.0,627248.0,109944.00000000003,891.1,118834.0,42128.0,643.3109999999999,12.765,34943.0,5622.0,34152.300000000025,9547.6,11048.699999999997,648.6,1414.0000000000002,522.5,12925.399999999998,3417.6,174586.0,55617.0,8862.6,592.6,11045,4398,61954.0,6535.0,80871.0,8925.0,4471.0,881.0,8236.0,161.0,147009.0,22083.0,132729.0,103835.0,3933230.0,847432.0,3089537,552463,6749867.0,5269493.0,536560.0,55262.0,37016.700000000004,7036.3,46912866,20993632,243045.0,65923.0,27772.900000000005,8012.0,31785.0,676.0,240075.0,19167.0,225085.0,23741.0,54803.4,38649.999999999985,190730.0,46428.0
2022-01-14,1310208.0,739359.0,99179.0,0.0,83876.40000000001,74737.00000000003,29455.0,588.0,8327.2,1548.8,58524.600000000006,56950.10000000001,16226.500000000002,47141.800000000025,1096292,466587,4762.0,1220.0,17585212,10745268,2514.9,192.3,186910.89999999994,7574.700000000001,334416.0,161888.0,73539.0,64473.0,4086.0,1511.0,0.441,0.644,14126.1,73.0,455223.0,422259.0,4842.0,1163.0,509.69999999999993,336.69999999999993,2051132,414377,504.37000000000006,1004.7299999999998,503272.0999999999,372659.39999999997,885.1899999999998,314.21999999999997,70689.49999999999,22052.500000000004,5094.9,4490.489999999997,101.44300000000013,100.41300000000008,899.3219999999998,1670.2459999999999,440456.0,168443.0,20763.569999999992,15971.43,480.3179999999992,688.0120000000006,192.17700000000005,66.734,491832,315240,599.2069999999998,794.706,13786.640000000003,19512.720000000005,3506474.0,940557.0,36854.00000000001,4346.8,114407.0,34680.0,329.65899999999993,1.2,20349.0,3542.0,22878.50000000001,18803.699999999997,4885.900000000001,634.3999999999999,448.19999999999993,479.8,9551.800000000001,244.10000000000002,115724.0,7941.0,10714.7,870.1999999999999,6891,2562,32372.0,29875.0,24037.0,683.0,3663.0,593.0,3381.0,4.0,33454.0,31487.0,55899.0,21902.0,1347254.0,230521.0,1230519,599727,3212875.0,4724680.0,159366.0,72857.0,20602.8,3289.1000000000004,31937377,20100727,189907.0,30916.0,34813.1,7810.200000000001,16305.0,12020.0,161193.0,71434.0,151624.0,19261.0,23233.90000000001,6391.3,100942.0,15476.0
2022-01-15,351021.0,26170.0,2284.0,11128.0,39297.0,35092.599999999984,21690.0,17604.0,2569.3,0.0,46513.9,31891.300000000003,19168.400000000005,26943.999999999985,518098,80241,3183.0,2540.0,3795952,3584927,709.4999999999999,3061.3999999999996,72112.10000000003,5847.999999999999,81919.0,168949.0,37034.0,11083.0,830.0,2769.0,0.5670000000000001,2.404,40.3,1137.5000000000002,211699.0,203947.0,278.0,2725.0,255.6,217.1,242829,1198391,339.73999999999995,588.9299999999995,124804.4,286134.9,248.92,432.51,9536.2,33771.3,1816.6000000000004,2440.52,58.424000000000035,61.549,738.9149999999998,1613.3910000000005,639143.0,67250.0,12957.02000000001,6162.469999999999,216.78399999999996,218.17500000000007,23.67,24.746000000000002,226063,169936,246.2929999999999,41.084,7580.8600000000015,5298.05,413435.0,1450608.0,16206.400000000001,2810.8,23281.0,14099.0,38.665,61.423,1438.0,5197.0,14861.399999999994,14213.400000000001,2225.4999999999995,1560.9,393.20000000000005,1895.499999999999,7566.799999999997,2559.2999999999997,15499.0,2211.0,3451.2,1825.0,952,598,20077.0,10331.0,8606.0,1059.0,219.0,1008.0,145.0,0.0,3169.0,5665.0,17137.0,14601.0,302518.0,184928.0,803175,1011384,2432274.0,7303934.0,79508.0,34406.0,4338.900000000001,5546.200000000001,6182065,3901045,49326.0,12273.0,4477.7,5049.200000000001,2987.0,5807.0,39685.0,30743.0,35574.0,15322.0,16587.100000000002,2069.3,10741.0,29401.0
2022-01-16,1776708.0,1464212.0,38974.0,9694.0,41296.0,8055.599999999999,46549.0,3323.0,3894.8,0.0,75842.39999999997,1873.8,9630.0,15006.899999999998,904725,22644,2335.0,0.0,5835087,1379162,3316.600000000001,300.2,70206.89999999997,30331.0,175802.0,24288.0,32362.0,43260.0,1920.0,475.0,1.447,1.8459999999999999,2103.5,229.19999999999996,215353.0,454467.0,1780.0,11874.0,356.5,98.0,911706,798121,391.72,655.6100000000001,341279.7999999998,55040.79999999998,402.8,66.86,46548.40000000001,10716.5,2201.3900000000003,236.91,89.42500000000011,59.56800000000001,1663.9599999999996,214.96500000000003,402403.0,21927.0,14749.999999999993,8070.21,402.9070000000003,621.3080000000002,124.32999999999998,28.112000000000002,510486,1014634,418.65299999999996,235.71699999999993,6272.639999999996,18557.649999999994,935273.0,153746.0,18692.0,17819.1,28728.0,3406.0,198.115,0.849,11268.0,605.0,22013.49999999999,5793.5,3819.2000000000003,2334.2000000000003,563.0000000000002,526.5,6633.900000000002,2848.9,38748.0,2568.0,5642.8,445.6000000000001,2488,1824,46851.0,30976.0,22428.0,5041.0,2487.0,4141.0,1021.0,2032.0,45954.0,117.0,20614.0,8515.0,1265118.0,68849.0,1151150,590070,4923234.0,2232566.0,167869.0,33162.0,14033.699999999999,1326.5000000000002,12507993,4478890,91992.0,59551.0,8077.7,1780.3,4532.0,2680.0,113648.0,93386.0,49793.0,1225.0,7796.300000000002,0.0,80688.0,24155.0
2022-01-17,5152717.0,9662.0,193562.0,128.0,327352.9,14208.600000000004,60488.0,9659.0,22187.8,209.2,130363.20000000006,1178.5,37681.89999999999,17879.6,3743361,0,4568.0,0.0,13585842,2836518,9791.800000000005,57.6,362301.0,6093.5,674639.0,247270.0,132898.0,24132.0,13253.0,136.0,5.4750000000000005,0.855,19891.49999999999,0.0,844673.0,288381.0,16884.0,355.0,725.7,0.0,1892888,2102045,2738.5400000000004,286.61999999999995,1117226.3999999997,40693.0,3666.51,30.03,131601.4,4800.700000000001,9273.769999999995,864.83,174.69299999999987,72.77900000000005,5219.644,2755.844000000001,663875.0,29333.0,48793.74000000003,2405.1,969.3179999999991,267.99899999999985,352.3690000000001,4.978000000000001,1737691,2565108,970.0869999999996,321.95,45187.86,10496.46,4661417.0,68347.0,112703.70000000001,302.7,141579.0,2309.0,691.9559999999998,0.0,46155.0,680.0,74076.90000000001,4299.6,16833.600000000002,6.5,1361.5000000000005,113.30000000000001,9120.900000000001,2293.1,236327.0,347.0,31069.599999999995,28166.199999999997,18222,20,82297.0,1038.0,133004.0,2970.0,12498.0,3371.0,16239.0,3.0,139816.0,26.0,102370.0,144.0,3042969.0,24423.0,4071368,258693,7151497.0,305632.0,681104.0,4974.0,27013.600000000006,1975.4999999999998,34995756,3000162,274146.0,17973.0,43216.79999999999,2.2,51889.0,0.0,322290.0,39659.0,419085.0,6140.0,46582.899999999965,4546.0,605030.0,1071937.0
2022-01-18,4165045.0,884049.0,220496.0,8938.0,164124.59999999983,35041.9,60595.0,8127.0,21284.299999999992,25.4,114114.00000000003,7501.400000000001,68544.99999999996,17246.199999999997,1807085,85466,14581.0,444.0,6119257,2344321,4567.999999999998,2611.3,412679.80000000005,9726.1,310625.0,97574.0,70777.0,53215.0,7223.0,1206.0,4.367999999999999,0.437,8329.700000000003,323.6,570801.0,508638.0,26527.0,3263.0,1184.3999999999999,0.0,3154459,557348,1040.439999999999,374.38000000000005,734945.3999999997,105738.2,1389.88,3136.78,152303.49999999997,118770.5,16357.889999999992,11240.449999999999,127.9020000000005,115.54400000000008,7960.578,938.9459999999998,319967.0,76785.0,43298.26000000003,5934.899999999998,927.0509999999994,614.4860000000003,212.23499999999996,263.2949999999999,2340936,1269213,908.2150000000003,61.434999999999995,25124.86000000002,10414.130000000001,4935791.0,751025.0,92787.10000000003,84824.59999999999,82194.0,3306.0,734.7910000000004,99.39,39217.0,2709.0,34533.099999999984,8791.399999999994,14531.100000000002,51.3,998.1000000000003,969.8000000000006,8613.799999999997,839.5999999999999,159791.0,3768.0,58326.19999999998,25481.900000000005,4535,2196,59802.0,6708.0,46480.0,7078.0,5135.0,524.0,5087.0,1191.0,61489.0,3857.0,80055.0,2729.0,2543885.0,1211401.0,3126230,1488099,8457501.0,3795427.0,384368.0,96006.0,41538.8,11984.0,30546247,7897719,158143.0,25261.0,18169.799999999996,141.1,21509.0,4431.0,201640.0,18278.0,280773.0,30840.0,39047.399999999994,2930.2,1119294.0,1062778.0
2022-01-19,4656772.0,2144317.0,128962.0,38628.0,145978.40000000005,16725.999999999993,39494.0,23.0,7920.2,1755.6,103487.50000000001,33555.0,68124.59999999996,6513.699999999999,2510337,2171,9858.0,0.0,5335479,2563885,3847.500000000001,180.9,308336.0,13039.9,616556.0,235435.0,105884.0,43557.0,9155.0,1814.0,10.623000000000001,0.124,13004.999999999998,1157.5,813903.0,341416.0,14082.0,1384.0,1447.2000000000003,1.7000000000000002,2208249,998834,1446.6800000000005,434.08,716560.0999999996,146204.40000000005,4241.54,1047.95,73934.90000000001,9424.499999999998,18154.41000000001,7186.2,217.5909999999995,85.20300000000019,5109.498000000005,812.8649999999999,1078968.0,41562.0,40661.84000000002,13887.270000000002,714.4730000000001,684.153,381.7449999999998,57.477000000000004,2608141,884115,665.825,372.971,24525.039999999986,7462.489999999999,5902386.0,400901.0,128305.70000000007,100569.50000000001,65431.0,38381.0,830.7800000000002,2.106,33441.0,1316.0,30616.300000000007,6018.000000000002,13386.900000000003,452.3,2034.0000000000002,240.1,13374.600000000004,1987.5999999999997,185897.0,21442.0,32480.100000000042,4332.7,8179,1866,65222.0,6788.0,52493.0,3116.0,4634.0,378.0,9232.0,5.0,156336.0,0.0,68648.0,247.0,2462694.0,241675.0,3402076,418440,5046619.0,388638.0,583862.0,16871.0,27621.199999999997,10628.799999999996,23429001,8144304,290424.0,44041.0,35104.4,322.3,27339.0,1793.0,248051.0,48920.0,124756.0,45042.0,81381.49999999997,5984.700000000001,795563.0,248682.0
2022-01-20,9055430.0,4802134.0,295037.0,8410.0,280109.49999999994,43810.40000000001,68959.0,3027.0,43897.799999999996,1961.3,112509.5,20732.600000000002,90238.30000000002,10930.900000000001,4562963,146793,14417.0,2175.0,6564934,1535923,7938.599999999999,337.6,485916.89999999997,18207.4,821587.0,242286.0,125804.0,58694.0,15282.0,3005.0,22.136000000000006,0.679,27109.9,181.6,732054.0,375458.0,24439.0,1487.0,2810.499999999999,84.89999999999999,2742950,4115382,3954.8899999999985,1035.02,2057402.399999999,721367.6999999998,4490.660000000001,67.82,360995.6,45899.700000000004,17723.83,1236.4,250.6789999999997,157.1280000000001,6909.882999999995,1179.6410000000005,1758358.0,38410.0,62807.14999999995,13399.710000000008,1776.8239999999969,1049.1570000000006,682.3930000000001,89.644,2155783,851320,1104.1870000000008,63.85100000000001,30089.88000000002,34165.630000000005,10529628.0,778084.0,185232.8,94267.40000000004,240874.0,47244.0,801.638,61.15,96624.0,16294.0,63050.000000000015,13835.9,26961.799999999992,1158.8999999999999,2351.2999999999997,407.29999999999995,4896.700000000002,392.3,281988.0,37587.0,33184.19999999999,7542.499999999999,14877,4212,165332.0,183931.0,129523.0,5204.0,7440.0,968.0,40021.0,3672.0,340926.0,4594.0,94534.0,23929.0,7523381.0,485160.0,5342839,1509084,12155913.0,2061857.0,648657.0,66625.0,56395.3,7759.100000000001,29092310,13187752,512446.0,104209.0,76063.69999999998,423.49999999999994,48625.0,2223.0,301287.0,47291.0,435744.0,295220.0,75208.10000000008,83981.79999999994,594994.0,352018.0
2022-01-21,19433819.0,4576835.0,1231421.0,32224.0,419594.4000000004,56991.0,295322.0,4977.0,68941.20000000004,642.7999999999998,282824.7,49825.60000000002,177998.8999999998,27165.600000000002,13926163,329536,88206.0,291.0,17666612,2821174,28637.09999999998,356.6,1135953.9000000008,134218.2,1800660.0,485750.0,298125.0,98321.0,43248.0,7976.0,99.68699999999988,7.645999999999997,82032.29999999994,3825.7999999999984,1955892.0,629998.0,62231.0,2374.0,13113.899999999996,192.80000000000007,12916385,1029531,7713.220000000017,1554.049999999999,4560240.400000007,681015.2999999995,14746.069999999998,359.59999999999997,559198.6000000003,48676.90000000001,34475.15999999998,3717.9000000000015,764.810999999989,372.9979999999991,18883.536000000007,2286.7109999999993,5555023.0,224931.0,137830.25999999995,19853.609999999993,6302.445000000011,1507.8869999999977,2380.945,159.21300000000005,3154171,922609,3029.0749999999994,378.7219999999999,102054.39999999988,36525.259999999966,24949575.0,1349471.0,614146.9000000005,78412.79999999996,301727.0,43578.0,3379.4230000000002,66.34899999999999,219865.0,9481.0,149818.39999999982,25338.29999999999,64794.90000000004,1846.1,7869.10000000001,746.5999999999999,30161.5,217.10000000000002,1280011.0,25305.0,75935.19999999997,9225.300000000007,47922,12411,437138.0,35167.0,197264.0,7492.0,30291.0,5621.0,78592.0,509.0,581209.0,25820.0,324437.0,15216.0,21424010.0,641062.0,12361204,3240607,16418232.0,3483439.0,3149056.0,153927.0,191557.50000000017,8147.500000000007,84971622,18240621,841729.0,152116.0,166831.69999999987,4428.5,167818.0,2892.0,921283.0,146853.0,1124477.0,40605.0,160748.5000000001,194314.39999999994,1757452.0,221700.0
2022-01-22,22250936.0,11006804.0,1129742.0,76165.0,665126.0000000003,211027.69999999995,198080.0,17747.0,104079.99999999996,10392.400000000001,341234.69999999995,95953.0,132173.39999999997,58009.30000000001,12640642,2565269,102501.0,16974.0,15663618,8162353,27424.199999999993,8366.4,1247725.7000000025,399739.09999999986,1586210.0,915333.0,283535.0,149870.0,42370.0,14064.0,304.7180000000002,222.09299999999993,80569.70000000004,15152.199999999999,1884503.0,1008729.0,84858.0,12995.0,15685.100000000011,948.2000000000002,14271035,8153441,7685.9600000000055,4337.700000000005,4286812.0000000065,2140810.800000001,16524.89999999999,1781.2100000000007,847330.1000000006,246283.80000000005,34603.899999999965,18805.869999999995,524.1889999999958,374.1599999999982,12462.431000000002,5687.246999999996,5461758.0,790891.0,138881.31000000003,41413.65000000002,4436.7780000000075,2115.1529999999993,2152.052999999999,518.9649999999999,3904184,2704872,3864.3209999999967,431.1260000000001,69507.14000000006,54590.76999999998,20048227.0,5058137.0,736101.8999999999,231929.8,280124.0,112588.0,2824.9959999999983,308.6709999999999,181022.0,29576.0,151048.49999999985,91128.49999999991,58204.5,10791.099999999997,5818.400000000004,821.9,47753.80000000001,1823.4999999999998,816971.0,139582.0,56491.800000000076,19683.80000000001,50918,25852,383747.0,136312.0,206274.0,18948.0,31234.0,10135.0,58881.0,3431.0,515057.0,82492.0,232409.0,48368.0,11411414.0,3869736.0,19257921,10536039,19921356.0,5969306.0,2179063.0,319700.0,148388.9999999998,59822.40000000002,137725057,103374161,904163.0,630909.0,216424.50000000003,25672.1,233604.0,24190.0,972209.0,550692.0,979618.0,255270.0,372569.8,126629.39999999995,1449344.0,602093.0
2022-01-23,5541882.0,6337292.0,91448.0,46984.0,69126.50000000001,70986.80000000002,15559.0,17229.0,6546.1,5513.1,42765.799999999996,19495.399999999998,15798.800000000003,12232.799999999997,1177065,491417,7390.0,10277.0,3722990,5144501,1649.6999999999998,3985.3999999999996,233826.20000000004,143789.00000000006,419713.0,368046.0,107131.0,62804.0,5960.0,11062.0,14.355,24.048999999999992,6483.000000000001,3575.3,881279.0,1078343.0,8564.0,8362.0,279.09999999999997,163.6,1601151,1112717,1804.4899999999989,1936.2800000000013,769649.0999999994,1667770.9999999995,1573.4299999999998,957.5100000000001,91654.79999999997,32600.700000000004,6226.869999999997,5018.150000000001,191.27700000000002,178.50400000000013,3537.450000000001,3144.5239999999985,305822.0,395554.0,29642.250000000007,16823.550000000003,1325.0539999999983,976.0840000000006,524.4399999999998,468.33699999999993,1206675,1221147,437.4200000000001,287.03900000000004,25666.430000000026,47836.27999999998,3645383.0,3100881.0,71560.69999999997,95435.70000000001,56883.0,92003.0,121.22500000000002,158.27099999999996,18368.0,8861.0,30705.899999999998,18417.999999999978,6082.0999999999985,4858.900000000001,752.9000000000004,562.6999999999999,1439.3000000000002,444.5,51519.0,39781.0,7606.700000000001,7774.600000000001,18145,15398,101825.0,161321.0,21632.0,13640.0,4637.0,8383.0,5056.0,3611.0,86512.0,39513.0,30659.0,7916.0,1724881.0,1318689.0,3229525,3943675,7879927.0,2446817.0,296981.0,185407.0,43824.0,17911.5,54886755,61241793,183186.0,231043.0,10657.199999999999,8977.4,31306.0,2518.0,137191.0,108103.0,181460.0,88745.0,75977.60000000003,37960.60000000001,348021.0,300353.0
2022-01-24,9945673.0,14604975.0,344394.0,95040.0,335804.7999999999,245896.90000000002,51467.0,27057.0,25132.8,6019.399999999999,152900.79999999996,46810.499999999985,41964.89999999999,23369.69999999999,4114984,990089,74760.0,125099.0,5053330,4355023,9247.199999999995,4087.4000000000005,280965.29999999993,285433.79999999993,1119824.0,560382.0,206749.0,124654.0,12545.0,11156.0,14.850000000000001,27.99700000000001,17186.7,28834.1,1315491.0,1095571.0,39233.0,5997.0,2456.400000000001,655.4000000000001,5155181,3226371,3190.5800000000017,1860.6499999999983,1740350.6,1064810.8,6079.960000000001,3004.8000000000006,199087.8,91682.79999999999,8838.080000000002,7714.88,496.4769999999976,420.32499999999845,6748.182000000003,3746.502,1184514.0,738083.0,87746.68999999996,44971.01,3119.871999999995,2530.186999999999,597.3919999999997,424.1150000000002,1771241,1287767,1204.8509999999994,351.387,55676.860000000066,70957.65999999993,12694730.0,4766801.0,242883.8999999999,152993.79999999996,175696.0,91496.0,707.678,141.71499999999997,76347.0,31949.0,66248.4,43125.400000000016,17027.6,7533.600000000001,2664.1999999999957,954.2000000000003,30681.000000000007,58644.49999999997,310312.0,184458.0,20033.0,9259.699999999997,38231,24662,149407.0,54359.0,29244.0,8345.0,18929.0,11269.0,17684.0,13038.0,170117.0,60065.0,113053.0,63049.0,5566703.0,1643838.0,5762750,4979962,10173676.0,6845939.0,809967.0,185762.0,87481.20000000013,46166.79999999998,75582388,63150051,310781.0,260362.0,106773.3,16791.5,72796.0,12878.0,319383.0,324878.0,514364.0,175914.0,98063.99999999999,99593.89999999992,614633.0,533493.0
2022-01-25,3148792.0,6381046.0,50301.0,175937.0,79132.7,142806.6,11977.0,4416.0,2368.2,252.60000000000002,37932.100000000006,6345.5,10976.0,8568.299999999997,1809133,1365199,22556.0,5744.0,5993682,3831997,2765.8,56.00000000000001,68462.39999999995,80241.1,413651.0,451265.0,71978.0,118287.0,4256.0,12295.0,10.543000000000003,1.41,6686.799999999998,11613.799999999996,565655.0,724408.0,3323.0,1678.0,494.4,255.20000000000002,1046155,584620,812.3799999999993,1598.3299999999992,799706.7000000003,524688.1,252.65,573.22,14404.800000000001,9430.100000000002,4522.749999999999,1229.7999999999997,204.99199999999976,262.4509999999996,1499.5610000000004,1182.1889999999999,127924.0,210757.0,36538.35999999999,24825.980000000014,1846.9309999999994,2255.1759999999986,79.47299999999998,116.54700000000001,1263304,928996,365.95399999999995,80.01199999999999,19032.78999999999,25299.00000000002,3609875.0,2547728.0,30393.60000000001,88594.4,41659.0,44215.0,37.604,9.827,25666.0,36287.0,25621.50000000001,42495.99999999996,8234.9,184.0,329.40000000000003,274.2,74994.59999999999,55696.19999999996,17987.0,75807.0,5360.900000000001,3060.4,11596,15552,23046.0,14844.0,2166.0,20011.0,2455.0,6847.0,666.0,4000.0,3204.0,22618.0,17714.0,11794.0,1058190.0,724570.0,1687202,2318328,3755463.0,2942602.0,196673.0,51124.0,35507.10000000001,22808.899999999998,27950230,22383258,138761.0,167096.0,8798.9,6141.200000000001,1691.0,8968.0,110405.0,127794.0,102137.0,45670.0,70243.09999999999,23165.299999999992,267047.0,159185.0
