t,PEOPLEUSDT_PERP.A_oi,OMGUSDT_PERP.A_oi,BALUSDT_PERP.A_oi,RENUSDT_PERP.A_oi,CRVUSDT_PERP.A_oi,STORJUSDT_PERP.A_oi,RLCUSDT_PERP.A_oi,SXPUSDT_PERP.A_oi,KAVAUSDT_PERP.A_oi,RSRUSDT_PERP.A_oi,MTLUSDT_PERP.A_oi,DOGEUSDT_PERP.A_oi,BANDUSDT_PERP.A_oi,WAVESUSDT_PERP.A_oi,KSMUSDT_PERP.A_oi,ALGOUSDT_PERP.A_oi,MATICUSDT_PERP.A_oi,KNCUSDT_PERP.A_oi,ZILUSDT_PERP.A_oi,BLZUSDT_PERP.A_oi,NEARUSDT_PERP.A_oi,AVAXUSDT_PERP.A_oi,MKRUSDT_PERP.A_oi,SNXUSDT_PERP.A_oi,ENJUSDT_PERP.A_oi,ZRXUSDT_PERP.A_oi,FLMUSDT_PERP.A_oi,FTMUSDT_PERP.A_oi,UNIUSDT_PERP.A_oi,SKLUSDT_PERP.A_oi,TRBUSDT_PERP.A_oi,TRXUSDT_PERP.A_oi,BNBUSDT_PERP.A_oi,XRPUSDT_PERP.A_oi,NEOUSDT_PERP.A_oi,EOSUSDT_PERP.A_oi,ETCUSDT_PERP.A_oi,BTCUSDT_PERP.A_oi,LTCUSDT_PERP.A_oi,XLMUSDT_PERP.A_oi,LINKUSDT_PERP.A_oi,ETHUSDT_PERP.A_oi,BCHUSDT_PERP.A_oi,ADAUSDT_PERP.A_oi,XMRUSDT_PERP.A_oi,DASHUSDT_PERP.A_oi,ZECUSDT_PERP.A_oi,ONTUSDT_PERP.A_oi,ATOMUSDT_PERP.A_oi,XTZUSDT_PERP.A_oi,IOTAUSDT_PERP.A_oi,BATUSDT_PERP.A_oi,VETUSDT_PERP.A_oi,QTUMUSDT_PERP.A_oi,IOSTUSDT_PERP.A_oi,THETAUSDT_PERP.A_oi,AUDIOUSDT_PERP.A_oi,SUSHIUSDT_PERP.A_oi,COMPUSDT_PERP.A_oi,RUNEUSDT_PERP.A_oi,DOTUSDT_PERP.A_oi,FILUSDT_PERP.A_oi,AAVEUSDT_PERP.A_oi,UNFIUSDT_PERP.A_oi,GRTUSDT_PERP.A_oi,DEFIUSDT_PERP.A_oi,GTCUSDT_PERP.A_oi,YFIUSDT_PERP.A_oi,LRCUSDT_PERP.A_oi,SOLUSDT_PERP.A_oi,EGLDUSDT_PERP.A_oi,ICXUSDT_PERP.A_oi,OCEANUSDT_PERP.A_oi,ROSEUSDT_PERP.A_oi,OGNUSDT_PERP.A_oi,BELUSDT_PERP.A_oi,CTKUSDT_PERP.A_oi,AXSUSDT_PERP.A_oi,MASKUSDT_PERP.A_oi,ALPHAUSDT_PERP.A_oi,ZENUSDT_PERP.A_oi,BAKEUSDT_PERP.A_oi,1INCHUSDT_PERP.A_oi,LINAUSDT_PERP.A_oi,CELOUSDT_PERP.A_oi,GALAUSDT_PERP.A_oi,CELRUSDT_PERP.A_oi,DGBUSDT_PERP.A_oi,REEFUSDT_PERP.A_oi,ANKRUSDT_PERP.A_oi,CHZUSDT_PERP.A_oi,LPTUSDT_PERP.A_oi,ALICEUSDT_PERP.A_oi,1000SHIBUSDT_PERP.A_oi,SANDUSDT_PERP.A_oi,RVNUSDT_PERP.A_oi,SFPUSDT_PERP.A_oi,LITUSDT_PERP.A_oi,XEMUSDT_PERP.A_oi,ATAUSDT_PERP.A_oi,HOTUSDT_PERP.A_oi,STMXUSDT_PERP.A_oi,C98USDT_PERP.A_oi,ARUSDT_PERP.A_oi,MANAUSDT_PERP.A_oi,ONEUSDT_PERP.A_oi,HBARUSDT_PERP.A_oi,CHRUSDT_PERP.A_oi,DYDXUSDT_PERP.A_oi,COTIUSDT_PERP.A_oi,DENTUSDT_PERP.A_oi,NKNUSDT_PERP.A_oi,IOTXUSDT_PERP.A_oi,CTSIUSDT_PERP.A_oi,1000XECUSDT_PERP.A_oi,ENSUSDT_PERP.A_oi,KLAYUSDT_PERP.A_oi,ARPAUSDT_PERP.A_oi,ANTUSDT_PERP.A_oi
2022-04-29,332188921,2787612.8,788013.4,17920614,13485669.1,5942463,1570818.1,11775474.4,3808538.3,728453767,5613653,1066708884,1521184.0,4291468.0,75381.7,38974691.3,52554644,9260328,512872769,16773578,8878012,1727375,5866.383,2474532.5,11394430,17129320.7,24901655,92084726,3939916,69706369,143998.0,876262245,417309.3,236569818.4,466332.47,25424652.4,1701721.75,83152.909,553551.541,158876271,5825974.9,518343.038,116283.366,141764095,139627.459,135773.371,204283.998,11672759.7,3224000.84,7648355.6,12787167.7,11602024.2,374243919,1831085.0,388005404,8753544.2,9031457,8826133,99994.075,5153643,8811929.9,3240866.1,259388.6,694980.7,51242244,1563.133,879752.8,638.012,21780512,1683754,165838.7,7373445,7787410,64364943,29518403,4142405,4379833,2533107,1954938,25115655,147502.4,12416455,12935783,443854837,10816980.4,356421654,239277519,167758499,798038338,75113434,65457682,96938.8,3317010.3,3336645783,28126370,99772184,6959983,4017686.5,50234778,8058967,1521624966,233073600,4810106,505579.2,23053928,218545795,46023170,25629109,10015942.8,33815937,2715407471,16671656,103020555,10175556,51129297,770887.2,7796275.0,50629427,960313.1
2022-04-30,294474560,2700100.6,728128.1,18853763,13286948.8,5691200,1493768.5,10973644.1,3194665.7,642360602,6349484,938546428,1383283.3,4132940.9,76156.3,38315092.9,49231871,9059253,543652918,16930725,8170056,1731945,5242.885,2463658.5,9934111,18803891.4,29542634,117846342,3849612,54414773,149724.9,880691727,420639.91,228390928.2,440688.96,23854233.6,1734653.82,85136.693,570975.73,157627321,5953998.63,526801.357,122763.576,136014849,136362.766,121394.004,165993.573,11526670.1,2963230.49,7322290.8,12646826.2,11327033.0,350533880,1765580.8,362464528,7574920.1,8420378,9309864,98399.507,4889516,8777399.8,3265220.7,220532.2,767266.6,50049714,1840.722,781734.9,641.589,19436477,1575190,157425.0,6891243,7229990,60241917,25523191,4117303,3381497,2418842,1872089,22113373,146614.0,11658014,13212778,458389009,10676099.7,288714618,226966848,164922014,661596814,67214361,59049993,86986.7,2859365.6,2597591597,26776009,84217163,5749979,3865540.3,56090767,7527542,1325962239,221499445,4306788,467688.2,20519522,223619533,41094911,23091208,9305766.4,29477821,2430644712,15167045,85591707,9834473,41589381,1559335.6,7699793.4,47833486,751473.2
2022-05-01,284389775,2762728.0,697872.5,20530122,13413843.2,6118086,1605357.8,11426582.8,3185852.3,604805733,5922949,932496896,1358070.2,4407670.5,79973.2,36459571.1,53719263,7298439,507363785,17020615,8349151,1661074,5492.13,2575603.7,11017603,15890453.2,20845483,97571985,3699282,56675654,139227.5,1328082776,406837.19,215959127.0,420850.75,23611930.2,1632179.36,82572.879,572718.754,158114147,5493864.81,515103.376,126452.286,128987190,119004.314,120773.388,158254.519,11282579.8,3063421.02,7481798.7,13286793.0,11313003.0,344823522,1829227.9,349860152,7692341.2,7354105,9340777,102423.711,5032521,8859490.3,2423232.7,215354.8,813398.3,48464963,1745.744,790947.1,627.524,19751690,1501290,162510.6,7024910,6967514,51205294,24877321,4371795,3515328,2341724,1759113,21746970,135491.7,12076509,13450968,430894441,10656380.7,277159090,214932463,167313647,685628853,67069650,60450489,122551.0,2730867.9,2415023854,26173327,81092180,5719061,3954371.6,54659994,7267845,1254060148,213510019,4074752,516608.3,18796720,195144783,43565379,21451923,9264893.9,31897125,2469807478,14650532,89169351,9818902,43040279,1723248.9,8239211.0,48284944,753424.5
2022-05-02,290094000,2908475.7,724721.0,22377810,13970326.8,5988035,1555735.2,13732198.9,3246629.7,663507610,6043669,925263769,1466575.3,4605719.0,76298.2,39969872.8,52687458,7084355,524279057,15311454,7723125,1688844,5492.363,2827342.6,10878470,14168427.4,20665295,82090112,3813017,54729577,150376.2,1104914839,408258.38,227952320.5,444242.88,23460453.3,1665855.05,80785.072,580338.55,158124383,5416759.55,507871.194,127848.94,133462655,138959.37,123661.166,164948.755,11020698.8,3221327.12,7735922.7,13791799.1,11547284.5,336453900,1823771.3,350100446,8167114.8,7252777,9150617,104563.428,5218809,9161584.6,2399632.8,219350.4,924236.2,47321096,1888.261,874225.5,584.284,21197541,1522960,165712.6,7547664,6876622,47283208,23932350,4785607,3555117,2402966,1663532,21654691,129509.4,13327503,13566908,402340597,11095846.7,275999784,242815603,175768073,696904809,64419210,59754950,137244.5,2679968.5,2529423120,27175565,79324575,6414991,3975457.8,69396860,7653386,1280034334,218617703,4345959,574186.2,18532606,187185044,43353328,20811528,9277087.3,34860667,2554636180,14645055,89259637,9753708,42344203,2261698.7,8719056.2,51113014,766926.1
2022-05-03,338075777,2757032.5,747349.1,22903568,14464275.7,6109849,1553641.0,12903618.4,3296707.2,662217759,5771145,918207620,1771071.4,4893371.2,78834.8,64422415.8,52798220,8923182,531461371,18796663,7521399,1641688,5601.832,2822732.9,9710989,15042032.3,19256226,80028903,3817403,57365751,143976.2,1372096992,415149.74,223258557.8,442568.8,22783666.2,1661107.82,91109.717,556044.073,159578579,5311551.38,511891.229,124999.388,136216350,126266.444,123840.645,155208.087,10379636.2,3237800.5,7734938.9,17042148.7,11470940.0,352670409,1722672.5,340991753,8595984.4,6707443,9114004,101626.139,5005384,9061908.5,2404416.8,219706.5,810246.3,51086146,1821.46,1255700.1,565.831,18762570,1586420,173852.5,7641644,6969008,48672496,24240600,4288381,3857775,2421390,1698432,22774044,126149.5,12827825,12901215,401138246,11232159.3,273458792,252208690,177551513,736544482,65055359,61558771,153048.1,2708348.7,2559553086,26336271,82892030,6268192,3830988.9,66489675,8296662,1292546720,223775758,4006679,583554.8,18403723,176461365,44857823,20533299,9289094.1,32707429,2539214053,14179413,92356434,9885156,42276030,2179682.2,9187969.0,163042065,799515.5
2022-05-04,374878886,3019554.0,730494.7,21080929,19821389.4,5576257,1733980.5,12509859.7,3139502.4,656689621,5801411,924909291,1537747.4,5300073.5,77863.7,45530406.2,51716399,9364425,805347762,15255374,7212543,1505093,5632.286,2669027.3,9853376,15681737.1,21802436,77364759,3892115,50974884,162257.4,1840365399,416315.05,227846872.6,498784.92,22219114.7,1576983.43,82803.089,570257.699,150296268,5289875.8,501786.349,126728.055,142670352,106813.741,121240.963,151118.881,9884631.8,2989062.35,7496810.0,14894900.2,11587017.8,362365216,1751255.4,357525102,8020839.7,7174000,9412400,101296.876,5412932,8900133.8,2357668.2,219899.0,734011.5,46623651,1594.057,916817.9,574.012,18062776,1545005,177641.0,7880384,7167766,51310165,26186165,3860099,3757118,2463653,1857701,21194720,135130.8,11301788,12249683,412606071,11076606.4,290751050,239439278,173693623,731469288,66746215,61945992,121529.3,2656806.5,2514132000,25968484,86479434,6235541,3850426.3,56625701,8102983,1472414570,245538537,3568883,543068.3,17628050,175338221,48609206,21146113,9161784.5,33704588,2484552250,15014362,95043591,10192869,43132311,1559115.1,9548640.8,117707463,933889.7
2022-05-05,328505357,3028858.9,698752.7,21613438,19798117.9,5075738,1698026.6,12025624.4,3103485.2,542288938,5361774,888964706,1469099.7,5376896.1,77531.3,37138195.6,55704717,9954594,702098985,17903708,7407314,1558807,5821.744,2685893.3,9476494,13519519.1,22670572,81447663,3526319,52301009,155281.5,1474689077,457734.27,223235290.5,454075.39,22137584.1,1536966.44,89936.806,529932.435,153207818,5280029.12,521088.299,122996.698,130380580,107146.638,127645.459,149293.175,9895128.7,3288007.21,7140390.6,14504974.0,10678536.8,338320289,1757035.9,389222330,7972964.6,7075935,9525051,97130.344,5557038,9558624.6,2588252.4,206165.7,828642.8,46033924,1676.224,882843.0,555.059,18980711,1560693,170494.1,6900599,7351155,51470472,24146368,4130131,3991227,2541529,1673327,21168697,129335.1,10432450,17106401,437763055,10919973.7,290244574,229807895,173183708,749729856,68719150,62012268,97809.4,2669412.1,2574458277,26738239,85282445,6178125,4133132.1,52758529,7777879,1385727226,243495632,3883794,577152.2,18706142,168405686,53660115,21124446,9237003.0,31176612,2757362660,14697948,96880824,11011036,43324160,1443259.6,9046303.5,76599740,916663.8
2022-05-06,317281474,2890540.1,721821.2,22412561,15760977.9,5212099,1890151.8,12010723.3,3266283.2,563623099,4714228,910781698,1472807.8,5160625.5,88931.2,49901966.3,55693368,9724112,598729375,15589866,7387333,1542165,5873.969,2668106.5,9893536,13457298.5,23109566,81186427,3703297,52445634,149368.8,1944138957,434791.82,228475225.2,455498.81,22673663.4,1614791.74,89381.829,526550.721,159611352,5366213.47,522862.669,125426.118,128673610,110126.323,130843.606,147446.678,9959061.1,3327910.58,7031380.6,14354114.7,11117431.4,327199805,1746835.6,390826928,8332982.8,7118862,9730919,100499.415,5410600,9400450.7,2499810.5,212023.8,765267.7,44596901,1641.486,913240.6,577.521,18175843,1625484,173478.7,7033326,7060300,52099253,22327239,3770996,3953048,2583914,1564852,22956964,243998.1,10413519,19662449,435971897,11267589.1,285205172,220391834,182747203,726910010,73045506,63268870,92934.5,2569691.8,2653689348,27029344,94032465,6293652,4284581.9,50463990,8047827,1342356835,265863230,4173867,618041.7,18703529,205643383,55485924,22402842,9599327.5,30857021,2812855425,15407057,99571759,10948978,42745912,1410073.7,10228960.6,69626727,871748.2
2022-05-07,310323281,2866263.3,675320.9,21711681,15312915.6,5395049,2022400.4,12048945.5,3370465.7,614932120,4498587,883647247,1653290.2,5033633.0,85553.1,72551071.1,54334143,9968072,555348593,16107503,7220400,1502101,6238.779,2614349.1,9728471,13486202.7,24605933,79321276,3562833,52074883,157768.1,1944014722,442307.52,226588512.1,483007.1,22383595.4,1477420.88,91197.305,521824.473,155345181,5457604.7,526882.167,125185.722,128804495,104638.416,136341.24,160905.38,10191324.6,3488493.8,7310651.3,14579370.3,11505659.5,329611361,1799550.4,417758402,8539219.6,6976561,9479867,98559.506,5231089,9594193.1,2549215.4,215828.8,863010.2,50909407,1673.751,887853.4,600.354,18414964,1637196,178827.3,7223691,6694879,47312845,22628267,3609942,3767652,2619670,1486968,22168922,272860.5,10561537,18464729,426179324,11281160.4,281007413,241366387,178144885,726668699,71122319,64954017,139632.2,2590477.0,2529749354,26798593,96429209,6552788,4260507.8,52978852,7669550,1324338398,251691937,4293125,694411.2,19043645,191827044,54404631,22992715,10352273.4,30997038,2761593663,14941694,92527560,10918093,42518126,1343927.0,10403811.1,68104544,804523.7
2022-05-08,322453557,2992482.8,706657.0,22263619,15413397.5,5464156,1958784.5,13228817.3,3314422.1,658893354,4925281,887987812,1579589.8,5006914.5,91730.0,67206290.4,54359071,11185739,520763179,16602056,7761543,1644315,6611.351,2417923.2,10772552,14293774.5,22501393,82152231,3482485,50693292,156618.6,2061213118,462681.94,218709659.4,476922.17,23193359.8,1469125.36,89155.085,514569.866,158192814,5484425.37,537185.356,124657.801,133160814,136228.077,134014.715,157144.321,10781089.3,3753737.06,7589259.5,14878165.2,11957305.1,346325172,1798287.8,380647151,8850057.4,7895225,9638349,99175.15,5261687,9666240.4,2511105.1,231635.5,876420.6,54066293,1569.126,835880.9,623.976,18813600,1720776,177872.5,9586044,7212566,50944580,24594190,4153438,3617799,2654369,1366210,22681782,180370.4,10817350,17425994,436809072,12044324.3,272993709,233561302,170145328,757073234,74150385,66441593,111117.5,2657975.9,2544133389,28289560,95130083,7625370,4148037.6,54547024,8615512,1359223003,236773997,4680495,701277.7,20146331,206121990,54526847,23278066,14058943.6,33039506,2849045498,15763817,92369888,11164616,40621073,1352048.7,11896663.3,63794839,854772.6
2022-05-09,303198922,3127175.2,724532.0,23032557,14010810.0,5557970,2002174.2,13333282.4,3341631.8,664355124,4567166,734251519,1559526.7,4852766.1,93585.8,54961513.9,51049862,11221671,408698434,18518738,8468198,1605672,6955.245,2597690.5,10266133,13965113.1,20725011,80669429,3633071,52600032,295244.4,1518763014,463488.89,208028257.5,514002.85,20625973.9,1418084.66,85462.58,503305.338,165593725,5387438.29,519620.001,121813.269,129227300,104976.696,128758.555,156292.66,11628007.8,3430965.21,7112756.3,14544466.3,11941529.4,350482660,1909746.3,361113200,8924303.8,8007284,9350793,102418.188,5372156,9271132.4,2538333.2,223025.9,925094.6,51833004,2052.124,843258.9,682.998,18977993,1526444,176084.8,8455016,8321423,48530342,23036812,3993786,3955629,2788255,1281807,22376917,155866.6,10050995,16153877,392849738,12366320.7,242290247,233530660,168928068,823697440,74501465,66179367,124012.3,2571402.3,2417246117,25238939,79300888,7876310,4768308.6,62697789,8423234,1281280131,236423978,4438065,684473.8,19510500,179025391,50399723,21507681,10211574.3,32814417,2509225735,15969256,101003634,9465478,42406290,1363412.0,11929531.5,58947427,790002.7
2022-05-10,319033645,2968654.2,692953.7,21509468,12854801.1,5241255,1963384.5,15036465.8,2953042.9,587983582,4187601,655273271,1626936.0,4202984.3,92563.7,47570945.5,52688346,9602999,374060437,16931695,7835174,1512215,8095.308,2397325.1,9241931,14386285.5,18893677,74425401,3455201,48361791,256704.9,1366699548,472131.15,194957064.3,461378.0,19217728.2,1419793.05,81119.294,451012.863,150342139,5136788.0,491568.113,106413.731,116201324,103380.825,125692.341,136437.436,10489310.9,3285128.52,6820554.7,16231554.5,11471708.1,312202942,1754986.3,324392960,7752127.8,8716798,9020222,101069.084,5943227,9028729.7,2142575.2,195572.0,877416.5,53757716,1955.499,940584.4,618.202,16620601,1318155,168010.4,7547796,7757041,52677326,21410611,3145859,3162632,2549396,1260117,24971320,134485.8,9055113,16101080,369070079,10891272.7,214916642,224106889,160244002,671937494,73292089,61399759,112793.1,2096928.3,2140347101,22692546,77577925,7544151,3944036.1,65370432,9007038,1248882799,237669831,4678312,600857.1,18180023,179637551,49441364,18720545,9541480.1,32175963,2189705329,16384600,99886242,9220788,32799037,1088231.4,10707090.0,56938220,786557.0
2022-05-11,346489897,3223998.6,672917.6,21805078,10683895.8,5500965,1882673.1,17174057.7,2839153.2,600892994,3581837,538432759,1602871.8,4504465.6,94797.1,40757313.6,48382696,7707905,333555748,20124031,8394422,1759839,10181.408,2095746.1,8965641,13062689.8,16369022,111398637,3212452,40501852,185581.8,1493814325,452251.93,186175156.6,423809.02,17900386.6,1330453.58,77773.248,425957.518,143226259,4911607.53,492109.043,103169.552,125201479,97272.22,110213.182,132976.889,10507610.4,3362803.79,6121999.7,13612523.1,11235789.5,314742006,1563961.0,294710982,7231378.7,7250271,9156705,90923.425,4998824,9143039.4,2097206.0,182393.6,729657.0,58639761,2048.309,794816.5,607.904,15134160,2072938,134679.4,6313612,7379607,54309568,15507989,4590442,2796172,2453628,1202986,22679628,112135.3,9134545,15477303,325344257,6356373.0,203119587,200131303,162750644,574139665,75860088,53118897,85696.6,2153450.0,1886055180,20610596,67526528,6318059,3253675.7,65259974,8019405,827691952,249245052,5008748,547753.9,19831805,143578220,37904051,16464661,7873945.9,26179534,1880447581,16979911,103186770,9874979,47051453,930359.2,8739056.4,52892662,804462.6
2022-05-12,320819193,2872906.9,663903.7,18727722,9661218.8,5321067,1857454.5,14598500.9,3112962.7,477467352,4293973,589883691,1587346.0,4189499.0,87381.7,32978377.3,42061687,7531603,293747797,16486614,8466924,1755102,7883.805,2366890.8,8277967,12444896.0,15486069,114954115,2867296,39095128,144451.0,1183989364,461857.84,189741021.6,376518.23,16554692.1,1249088.16,71382.737,423625.557,133579514,4400250.28,473644.307,137946.987,118782654,76275.482,92297.905,118865.611,10382197.2,3081307.98,4880668.0,11483719.8,10614181.2,309341532,1499167.2,260336656,6679026.8,6176793,9592401,77759.819,4768328,7839132.5,1953000.4,175292.5,602459.9,43343871,2229.505,832007.2,546.504,15162345,2252515,118116.8,6663463,6656545,58412494,12702540,4507403,2585077,2407854,1049597,19460434,107684.9,6659742,13786490,259709591,3649930.2,196847112,231941325,129664465,621657370,84534576,52671870,101085.1,2144434.7,1887427431,18635563,78296171,6125510,3416843.0,109221608,7130283,802235547,276269400,4999683,549013.9,21453651,150535586,34637766,19225983,7965372.9,26384493,1887448603,14833825,96617250,9443225,36797786,704287.3,9491642.9,52832498,1005740.0
2022-05-13,290102019,2883756.0,647575.0,19626962,9578743.5,4963805,1769527.0,14240511.4,6127490.1,525668122,4027369,523580749,1641536.6,3961827.8,107978.6,31267574.4,41988841,8111593,267970190,15452445,7628260,1455717,8415.492,2268260.2,7557324,13030768.8,15921855,105790144,2878158,36911726,175240.7,1029661772,434466.98,185358266.4,405593.9,17127770.5,1227824.63,76050.095,379842.842,130707849,4434279.33,463813.241,96792.39,121228039,76600.577,90736.857,118157.957,10424156.2,2812981.54,4845926.0,12126925.0,10265674.9,282352356,1442068.8,223691250,6618750.6,5484642,9759554,86917.937,4755159,7657306.2,1990923.0,177720.7,614843.5,45333453,1998.25,830475.7,586.43,15844881,2206413,147169.7,6502865,6710282,58902664,13112736,3285122,2545458,2428955,1021767,17799217,96261.0,7117526,12918894,254841694,3535135.8,243430581,209046905,140219010,590052135,82559414,50159537,88607.1,2110569.3,1916824733,18371736,67811750,5778393,3504073.9,145447654,6457483,790669033,244181619,4838157,550793.7,24209942,124713770,31176303,18696307,7603256.7,27895790,2239862767,15530332,90234668,9155012,37212477,704731.6,8198136.0,62443026,857631.1
2022-05-14,277386702,3023144.3,686613.6,21339088,9045479.5,4842086,1864944.7,14407238.3,4822670.0,561055978,4390479,528446905,1585863.2,4214721.6,171811.5,30817038.1,40625757,6952506,252740124,17064765,8068530,1499159,9742.873,2174027.6,8859155,14366798.3,17077561,106844935,2778433,39847656,157771.2,908509664,427507.83,182895654.4,386583.42,17402767.9,1226897.97,70208.268,396750.986,128266729,4340678.78,465851.968,126260.359,115452870,75032.545,96771.073,123162.359,9472077.9,2975094.36,5085996.8,12433817.3,10798781.3,265755988,1445371.6,219856489,6507371.3,6027798,9576196,84421.152,5149587,7740841.1,2109068.4,197934.2,885715.0,60630199,1786.844,1010361.9,573.335,15017735,2423123,148650.9,6604055,9899923,67119641,15512159,3652270,2700037,2707057,1314339,17626019,108516.1,8769196,13373702,251244569,3801588.5,229817859,193369552,145522443,484644221,93599856,49980564,105581.9,2215040.7,1995481822,19885430,74137089,6791294,4080191.3,142624255,7871920,765064171,285880364,5166486,536989.6,31397037,123377932,31626852,16083379,7975889.2,29405912,2588502841,16668356,90661761,9411975,32461312,706720.5,8942799.9,60306044,996060.2
2022-05-15,348167970,3480963.7,699007.8,21794236,9171091.3,5043866,1849245.3,15468297.3,5458908.7,727435594,8709448,546703756,1654722.1,4131076.2,239273.0,33222618.0,41952106,6893732,264983309,18707363,8132977,1517292,9142.897,2472652.8,8289436,13497374.0,16668555,102598194,2796332,43357685,163476.3,899848466,424536.21,182740287.5,441618.61,17993488.9,1251183.13,72714.603,413452.262,134168732,4393003.21,467341.635,125298.125,126707200,82341.869,115304.344,130041.191,9910400.2,2964893.43,5471661.9,12695293.3,11409321.5,263242682,1488640.9,237907975,7641999.3,6787606,9093292,85290.46,5079017,7938875.1,2133010.8,202806.4,805246.2,83138318,1779.301,1184181.9,603.276,15961728,2270132,151436.7,6042170,10025722,74856334,14826210,4523744,3190739,3146723,1311912,27846348,98513.6,9388436,12463319,288514422,4103738.5,205927431,200081113,143291110,507030401,103661949,55070800,97951.7,2101109.5,2148936635,17005935,78390886,6907233,4358159.3,165579261,7205705,1213469795,342523908,4656109,904292.6,29846575,122640368,33219981,20266988,8921250.3,30314214,3859888576,16233749,91090066,8218440,43874437,625792.8,9449882.2,62968451,1058678.6
2022-05-16,332910570,3279793.9,667627.3,27943261,9395179.1,5078438,1892734.4,14997601.2,4260330.3,681746401,5206319,551751486,1791730.4,4384191.4,185563.3,35222310.9,43347733,6813074,269786573,17854974,8511404,1642520,9560.233,2499428.6,7729709,11178806.8,16421735,115184616,2715464,37981119,174245.6,899625204,419137.15,186626846.0,434811.52,18359934.8,1218366.55,74363.054,445941.145,138174515,4392941.22,453999.635,125069.779,122329911,83639.752,132287.026,123598.264,10389302.1,2843455.28,5728020.5,13386622.8,11847970.3,275458191,1471848.5,220795703,7905491.1,5903856,9274686,88267.091,5337581,8541168.6,2266694.8,194560.9,718909.8,70589092,1988.556,1021314.1,621.965,15372372,2322945,141528.0,6001673,9337978,82640022,13350343,4324305,2841226,3269034,1203537,25757045,112611.4,9109868,11791499,245953585,3821885.0,237444798,187299718,143599223,503497986,101770103,51197487,94309.4,2317277.3,2145880246,18807586,75287997,6536642,4032634.1,144596268,8430610,1002710495,326950322,4997802,797762.2,31263782,123517111,31229727,20639464,8939274.5,31913215,3283373748,16600208,89934575,9111616,67872761,896716.5,9856039.9,57848194,1039231.5
2022-05-17,352686586,3437563.7,730789.1,31839214,10686652.9,5938537,1973375.0,15383635.8,4516501.5,688418811,6923922,568680320,1743524.3,4318858.1,178513.8,35193625.8,44001240,13608101,278983229,26474395,8497727,1537144,9565.126,2296680.4,8202917,10754206.9,16143185,128069449,2946738,44111320,185165.9,898361901,444094.69,183632713.4,485805.6,18635096.1,1247784.45,72870.147,486861.295,132815612,4193138.48,474789.999,131250.597,128185096,90636.62,130768.056,143307.69,9935835.9,2483384.19,5873156.1,13719983.2,12681247.5,270933099,1475893.1,240946365,8552714.4,6409731,10046545,94118.036,5027710,8268969.5,2387392.7,197397.6,853561.0,62193679,2029.966,1132267.8,630.257,15249179,2329292,141292.9,6464170,10210780,118698164,23028494,4477123,2621200,3483664,1303701,24699453,113980.7,10340305,11633737,357888055,3943719.4,229191835,189481976,157965472,506651064,100769405,53116305,96458.6,2960369.9,2106541045,20407627,73237261,6651565,3917109.9,144397999,7790770,1012659297,282861549,5389936,671411.0,31182468,115205176,35655214,22490058,9077023.9,34552006,3053801343,19276659,93302136,9449332,60334469,1232558.8,10277908.5,58935051,1053543.5
