t,PEOPLEUSDT_PERP.A_fr,OMGUSDT_PERP.A_fr,BALUSDT_PERP.A_fr,RENUSDT_PERP.A_fr,CRVUSDT_PERP.A_fr,STORJUSDT_PERP.A_fr,RLCUSDT_PERP.A_fr,SXPUSDT_PERP.A_fr,KAVAUSDT_PERP.A_fr,RSRUSDT_PERP.A_fr,MTLUSDT_PERP.A_fr,DOGEUSDT_PERP.A_fr,BANDUSDT_PERP.A_fr,WAVESUSDT_PERP.A_fr,KSMUSDT_PERP.A_fr,ALGOUSDT_PERP.A_fr,MATICUSDT_PERP.A_fr,KNCUSDT_PERP.A_fr,ZILUSDT_PERP.A_fr,BLZUSDT_PERP.A_fr,NEARUSDT_PERP.A_fr,AVAXUSDT_PERP.A_fr,MKRUSDT_PERP.A_fr,SNXUSDT_PERP.A_fr,ENJUSDT_PERP.A_fr,ZRXUSDT_PERP.A_fr,FLMUSDT_PERP.A_fr,FTMUSDT_PERP.A_fr,UNIUSDT_PERP.A_fr,SKLUSDT_PERP.A_fr,TRBUSDT_PERP.A_fr,TRXUSDT_PERP.A_fr,BNBUSDT_PERP.A_fr,XRPUSDT_PERP.A_fr,NEOUSDT_PERP.A_fr,EOSUSDT_PERP.A_fr,ETCUSDT_PERP.A_fr,BTCUSDT_PERP.A_fr,LTCUSDT_PERP.A_fr,XLMUSDT_PERP.A_fr,LINKUSDT_PERP.A_fr,ETHUSDT_PERP.A_fr,BCHUSDT_PERP.A_fr,ADAUSDT_PERP.A_fr,XMRUSDT_PERP.A_fr,DASHUSDT_PERP.A_fr,ZECUSDT_PERP.A_fr,ONTUSDT_PERP.A_fr,ATOMUSDT_PERP.A_fr,XTZUSDT_PERP.A_fr,IOTAUSDT_PERP.A_fr,BATUSDT_PERP.A_fr,VETUSDT_PERP.A_fr,QTUMUSDT_PERP.A_fr,IOSTUSDT_PERP.A_fr,THETAUSDT_PERP.A_fr,AUDIOUSDT_PERP.A_fr,SUSHIUSDT_PERP.A_fr,COMPUSDT_PERP.A_fr,RUNEUSDT_PERP.A_fr,DOTUSDT_PERP.A_fr,FILUSDT_PERP.A_fr,AAVEUSDT_PERP.A_fr,UNFIUSDT_PERP.A_fr,GRTUSDT_PERP.A_fr,DEFIUSDT_PERP.A_fr,GTCUSDT_PERP.A_fr,YFIUSDT_PERP.A_fr,LRCUSDT_PERP.A_fr,SOLUSDT_PERP.A_fr,EGLDUSDT_PERP.A_fr,ICXUSDT_PERP.A_fr,OCEANUSDT_PERP.A_fr,ROSEUSDT_PERP.A_fr,OGNUSDT_PERP.A_fr,BELUSDT_PERP.A_fr,CTKUSDT_PERP.A_fr,AXSUSDT_PERP.A_fr,MASKUSDT_PERP.A_fr,ALPHAUSDT_PERP.A_fr,ZENUSDT_PERP.A_fr,BAKEUSDT_PERP.A_fr,1INCHUSDT_PERP.A_fr,LINAUSDT_PERP.A_fr,CELOUSDT_PERP.A_fr,GALAUSDT_PERP.A_fr,CELRUSDT_PERP.A_fr,DGBUSDT_PERP.A_fr,REEFUSDT_PERP.A_fr,ANKRUSDT_PERP.A_fr,CHZUSDT_PERP.A_fr,LPTUSDT_PERP.A_fr,ALICEUSDT_PERP.A_fr,1000SHIBUSDT_PERP.A_fr,SANDUSDT_PERP.A_fr,RVNUSDT_PERP.A_fr,SFPUSDT_PERP.A_fr,LITUSDT_PERP.A_fr,XEMUSDT_PERP.A_fr,ATAUSDT_PERP.A_fr,HOTUSDT_PERP.A_fr,STMXUSDT_PERP.A_fr,C98USDT_PERP.A_fr,ARUSDT_PERP.A_fr,MANAUSDT_PERP.A_fr,ONEUSDT_PERP.A_fr,HBARUSDT_PERP.A_fr,CHRUSDT_PERP.A_fr,DYDXUSDT_PERP.A_fr,COTIUSDT_PERP.A_fr,DENTUSDT_PERP.A_fr,NKNUSDT_PERP.A_fr,IOTXUSDT_PERP.A_fr,CTSIUSDT_PERP.A_fr,1000XECUSDT_PERP.A_fr,ENSUSDT_PERP.A_fr,KLAYUSDT_PERP.A_fr,ARPAUSDT_PERP.A_fr,ANTUSDT_PERP.A_fr
2022-05-10,0.01,0.01,-0.00022,-0.011991,0.01,0.01,0.01,0.01,-0.04584,0.01,-0.023297,0.01,0.002769,-0.04426,0.005456,0.005296,-0.043147,0.003515,-0.008841,0.002455,1.8e-05,-0.028688,-0.050811,-0.005049,0.01,0.01,0.01,0.009068,0.01,0.01,-0.048259,0.01,-0.041261,-0.004563,0.01,-0.003564,0.001154,0.01,0.007771,-0.005229,-0.008416,0.01,0.01,0.003227,-0.01634,0.01,0.003917,0.009757,-0.029017,-0.005285,0.01,0.006835,0.01,-0.006085,0.01,0.01,0.01,-0.00126,0.01,0.008264,-0.009025,0.01,0.01,0.01,0.01,-0.001721,0.009156,-0.003675,-0.003514,-0.008877,0.009224,0.01,0.01,0.007945,0.00011,0.01,-0.010493,-0.09073,0.001877,-0.020336,-0.000494,0.01,-0.053461,0.01,0.006019,0.008433,0.01,0.007136,0.01,0.001553,-0.023222,-0.004491,0.004263,-0.007196,-0.001498,0.01,0.01,-0.022553,0.01,0.01,-0.010798,0.01,0.00827,0.008074,0.003869,0.01,0.00567,0.006489,-0.035261,-0.021986,-0.002029,-0.017345,0.009406,0.01,0.01,5.6e-05,-0.024087,-0.002435,0.004293
2022-05-11,-0.019603,-0.046284,-0.043954,-0.109796,-0.040338,-0.039147,-0.019157,0.01,-0.182527,0.000483,-0.027895,-0.046338,-0.051724,-0.75,-0.116286,-0.028861,-0.004941,-0.017837,-0.019056,0.005924,-0.465909,-0.058614,-0.014646,-0.068998,-0.007439,-0.048493,0.01,-0.412823,-0.028924,-0.008346,-0.010513,-0.460686,-0.041958,-0.006631,-0.020937,-0.034963,-0.017071,-0.003512,-0.035992,-0.013215,-0.039891,0.007639,-0.011013,-0.025345,-0.06911,-0.013596,-0.100018,-0.063434,-0.157487,-0.043379,0.000315,-0.006277,-0.010932,-0.008697,-0.080486,-0.063599,0.006059,-0.038022,-0.024552,-0.047529,-0.149822,-0.09613,-0.035494,-0.013132,0.01,-0.134387,-0.009403,-0.043117,-0.066392,-0.131956,0.004476,-0.036628,-0.001147,-0.085809,-0.06802,0.01,-0.120199,-0.245497,0.00325,-0.042919,-0.060634,0.001025,-0.129898,-0.005725,0.01,-0.062018,0.005623,0.005662,-0.000412,-0.045107,-0.06629,-0.045418,-0.024788,-0.021886,-0.085634,-0.033964,-0.003134,-0.012543,-0.453498,0.005301,0.003992,0.007937,-0.013318,-0.011877,-0.04086,-0.074993,-0.009504,-0.066051,-0.166131,-0.11673,0.000405,-0.029822,0.006101,-0.242642,0.008364,-0.041337,-0.065811,-0.017134,-0.023404
2022-05-12,-0.09186,0.01,-0.030573,-0.144586,-0.011838,0.01,0.003939,0.01,-0.07069,0.01,-0.148417,-0.068558,-0.014843,-0.75,-0.08541,0.01,-0.026112,-0.052532,-0.00564,-0.006014,-0.074073,-0.022346,-0.002189,-0.03882,0.01,-0.034966,0.01,-0.059262,0.00512,0.01,-0.120571,-0.164353,-0.087795,-0.030379,0.01,-0.007029,-0.006811,-0.014678,-0.025215,-0.000152,-0.021351,-0.028645,0.007556,-0.034911,0.00057,0.01,0.009886,-0.064817,-0.065848,0.007506,0.01,0.01,-0.013665,0.01,0.01,0.00522,-0.00089,0.007256,0.008584,0.01,-0.04706,-0.002299,0.002247,0.01,0.01,0.01,0.01,-0.018501,-0.039685,-0.132411,0.01,0.01,-0.003708,-0.170788,-0.155563,-0.021521,-0.098919,-0.293264,-0.01935,-0.003404,0.01,0.009082,-0.121502,0.01,0.002041,-0.023201,0.00921,-0.065253,-0.143441,-0.02717,-0.008306,-0.053141,-0.005592,-0.021648,0.01,-0.049931,0.01,0.00185,-0.75,0.01,-0.007288,0.01,0.007373,0.01,-0.054528,-0.035068,0.01,-0.072381,-0.020103,-0.065833,0.01,0.01,0.006004,-0.112898,-0.340241,0.01,-0.216765,0.01,0.01
2022-05-13,0.01,0.001312,-0.090755,-0.071993,-0.012794,0.01,0.01,-0.01732,-0.396189,0.01,-0.078834,-0.013367,-0.018687,-0.177919,-0.179218,0.01,-0.010693,-0.030526,-0.0175,0.01,-0.039268,0.00661,0.01,-0.045347,-0.00733,-0.021438,0.01,-0.01124,0.01,0.00789,-0.019652,0.01,-0.041998,0.01,0.01,0.004443,-0.022432,0.006045,0.001591,0.00495,-0.016435,-0.002742,-0.000842,-0.006669,-0.006578,0.01,0.01,-0.000975,-0.017164,0.007574,0.01,0.01,-0.000242,0.01,0.01,0.01,-0.022984,-0.025178,0.01,0.000863,-0.000924,-0.009393,0.01,0.01,0.00888,0.01,-0.001669,-0.031144,-0.026581,-0.034587,0.01,-0.008967,-0.001539,-0.023044,0.001051,0.01,-0.02129,-0.107064,0.01,0.01,0.01,-0.009821,-0.03633,-0.013545,0.004146,-0.019323,-0.009668,-0.154258,0.01,-0.000709,-0.001816,-0.005677,-0.052406,-0.009814,0.01,0.009327,0.009641,0.01,-0.75,0.01,-0.00443,0.01,-0.020949,0.008173,0.007722,0.002777,0.01,-0.003871,-0.048737,-0.034815,0.01,-0.136665,-0.015349,-0.00564,-0.148944,-0.006458,-0.056284,0.01,0.004396
2022-05-14,0.01,0.01,-0.086235,-0.05288,-0.012767,0.01,0.00336,0.007256,-0.070015,-0.000198,-0.182136,-0.033416,-0.005559,-0.281908,-0.55827,0.009244,-0.001637,0.01,-0.000111,0.01,-0.082233,-0.000906,0.01,-0.026256,-0.025239,-0.089038,0.01,-0.027254,0.006947,0.01,-0.223241,-0.041783,-0.051401,0.007607,0.009231,-0.011206,0.01,0.01,-0.008451,0.01,-0.022604,0.006884,0.01,0.01,-0.06067,0.006697,-0.02247,-0.010873,-0.036257,0.01,0.004819,0.01,-0.021608,0.007886,0.000987,0.01,-0.032585,-0.015677,0.003827,-0.008116,-0.006703,-0.018634,0.01,0.01,0.001541,-0.055445,0.01,-0.04459,-0.003802,-0.042046,0.01,-0.025372,0.01,-0.01689,-0.034882,0.006835,0.01,-0.231798,-0.121143,0.01,0.01,-0.009483,-0.027843,-0.01515,-0.016492,0.004033,0.01,-0.110213,0.009786,0.01,-0.02173,-0.012156,-0.008241,-0.013534,0.004856,-0.041152,0.01,0.01,-0.52239,0.01,0.01,0.001036,0.005442,0.002092,-0.000549,0.007424,0.007994,0.01,-0.027614,-0.052462,0.01,-0.076452,0.000183,-0.026184,0.01,-0.010211,-0.172109,0.01,0.01
2022-05-15,-0.024017,0.01,0.002986,-0.016971,-0.009818,0.01,0.001651,0.01,-0.085403,0.01,-0.084917,-0.011574,0.01,-0.205256,-0.294326,0.01,-0.002526,0.01,0.005106,0.01,-0.05813,0.01,0.004143,-0.020505,0.01,-0.022461,0.01,-0.002916,0.004809,0.01,-0.000695,-0.057375,-0.021402,-0.003118,0.01,0.01,-0.008272,0.009053,-0.006771,0.01,-0.002436,0.007168,0.01,-0.009537,0.003827,0.01,-0.000422,-0.033294,-0.036096,0.01,0.01,0.01,-0.000273,0.01,-0.017848,0.01,-0.024016,0.000906,0.01,0.009223,-0.021014,-0.005005,0.01,0.01,0.005808,0.007009,0.003771,-0.009687,-0.011491,-0.013599,-0.005788,-0.020035,0.00561,-0.024317,-0.019031,0.01,0.005903,-0.113844,-0.030781,0.01,0.01,-0.013768,-0.029437,-0.017868,-0.005858,-0.003575,-0.02147,-0.010313,-0.003191,0.00327,0.01,0.007787,-0.011186,-0.037067,-0.010721,-0.006365,0.01,0.01,-0.233132,-0.022316,0.01,0.01,-0.004593,0.01,-0.044909,-0.014182,0.006087,-0.007624,-0.016056,-0.01867,0.01,0.01,-0.004988,-0.024374,-0.020439,-0.019068,-0.055133,0.01,0.01
2022-05-16,-0.032152,0.003181,-0.027198,-0.023007,-0.015711,0.01,-0.001013,-0.001959,-0.003225,-0.010993,-0.003321,-0.005785,-0.007389,-0.287061,-0.088395,-0.000567,-0.010737,-0.005295,-0.009904,0.000654,-0.04082,0.009463,0.01,-0.031079,0.006203,0.007961,0.01,-0.033408,0.007786,-0.025213,-0.006361,-0.048606,-0.031439,-0.005869,-0.00168,-0.001283,0.005437,0.00494,0.001421,0.01,0.002532,-0.000334,0.000969,-0.022001,-0.000441,0.01,0.002648,0.007944,-0.003622,0.005094,0.003871,0.006031,-0.022625,0.008873,-0.018884,8.1e-05,-0.024341,-0.01343,0.002151,0.01,-0.01889,-0.016086,0.01,0.00819,0.004578,-0.016777,-0.00019,-0.026817,-0.009516,-0.021481,-0.001348,-0.00566,-0.011789,-0.027364,-0.016736,-0.055263,-0.044741,0.01,-0.029635,-0.002865,0.01,-0.005781,-0.017557,-0.032347,-0.003156,-0.002818,-0.051055,-0.041018,0.008067,0.01,-0.033572,-0.007602,-0.031706,-0.028872,-0.002381,-0.025616,0.01,-0.025073,-0.103869,0.01,-0.015054,0.01,-0.006141,0.006488,0.002556,-0.00306,-0.002164,-0.016974,-0.038123,-0.031859,-0.012783,-0.055196,-0.016451,0.007006,-0.043101,-0.030847,-0.034612,0.01,0.01
2022-05-17,0.003568,0.00195,-0.051189,-0.06165,-0.018042,0.01,-0.026667,-0.003096,-0.022961,-0.006759,-0.027013,0.001915,-0.008647,-0.1024,0.000854,0.001421,-0.002853,-0.05269,0.000753,0.005645,-0.036117,-0.013521,0.005692,-0.022355,-0.004405,0.000241,0.01,-0.049986,0.01,-0.006512,-0.067507,-0.032135,-0.028335,-0.02574,-0.005846,-0.000659,-0.006585,0.004705,0.004035,0.007153,0.007395,0.000848,0.001034,-0.014724,-0.032586,0.01,-0.006473,0.01,-0.017597,0.000888,-0.009925,0.002662,0.000616,-0.00064,-0.005678,0.01,-0.019986,-0.018491,0.00696,-0.007417,-0.010267,-0.002415,0.01,-0.003843,0.005278,-0.019785,0.000887,-0.025976,-0.007475,-0.004305,-0.002585,0.004914,-0.000974,-0.062195,-0.00172,-0.054568,0.008087,-0.023133,-0.018789,-0.018744,0.01,-0.018149,-0.019881,0.01,0.008832,-0.004768,-0.010918,-0.009208,-0.032845,0.004764,-0.003044,0.00497,-0.043827,-0.017583,-0.00144,-0.006791,-0.001342,0.01,-0.072849,-0.016466,-0.003721,0.01,0.002398,-0.003291,-0.023233,-0.008494,0.007335,-0.01631,-0.057008,-0.022183,-0.010194,-0.043532,-0.007061,-0.009927,-0.042697,-0.014547,-0.050447,0.005695,0.001297
2022-05-18,-0.051744,-0.018456,-0.087089,-0.059279,-0.00826,0.005687,-0.031659,-0.028164,-0.032813,0.004239,-0.068287,-0.022576,-0.030181,-0.136503,-0.016555,-0.02432,0.001379,-0.113157,-0.024185,-0.032616,-0.015893,-0.022931,0.007201,-0.036034,-0.026845,-0.008055,0.001097,-0.030262,0.006435,-0.011977,-0.043468,-0.060303,-0.043799,-0.025699,-0.000873,-0.040857,-0.018307,0.002893,-0.009202,-0.005412,0.00153,-0.007218,-0.003993,-0.001353,-0.000198,-0.003442,-0.0035,-0.023475,-0.016384,-0.011798,0.0024,-0.014232,-0.031826,-0.019995,-0.057841,0.007942,-0.022905,-0.038404,0.003502,-0.00204,-0.01792,-0.044165,0.003841,-0.007619,0.004347,-0.027268,-0.007558,-0.036328,-0.01832,-0.011468,-0.003816,-0.017989,-0.010048,-0.061606,-0.008342,-0.000894,-0.068509,-0.076947,-0.049219,-0.040539,0.01,-0.028457,-0.058733,0.00307,-0.013172,-0.020079,-0.050681,-0.114926,-0.012423,-0.014194,-0.020617,-0.035529,0.005771,-0.045095,-0.00969,-0.009608,-0.008624,0.01,-0.09042,0.004035,-0.040883,0.002211,-0.04858,0.00902,-0.005954,-0.019366,-0.018192,-0.015356,-0.032818,-0.048693,-0.04042,-0.023658,-0.01327,-0.007088,-0.000337,0.003984,-0.052282,-0.015946,-0.033109
2022-05-19,0.01,0.002216,-0.054139,-0.004945,-0.00798,0.01,0.003275,0.003583,-0.020904,-0.012871,-0.040883,-0.004441,-0.020196,-0.114066,0.01,-0.005375,-0.000575,-0.126691,-0.014905,-0.001573,-0.015705,-0.012438,0.01,-0.023035,-0.005748,-0.009669,0.01,-0.011818,0.008138,-0.011806,-0.08878,0.000463,-0.040023,-0.002884,0.01,-0.001202,-0.004542,0.007465,0.002085,0.006675,-0.000697,0.003757,-0.004674,-0.012886,-0.011149,0.004812,-0.017357,0.009255,-0.034653,0.003982,-0.016067,0.006944,-0.03209,0.01,-0.016885,0.01,-0.017523,-0.00631,0.01,0.01,-0.011194,-0.021346,0.01,-0.028875,-0.004102,-0.017804,0.003309,-0.024703,0.000629,0.005065,-0.012019,0.01,0.009561,-0.032798,-0.029697,-0.011251,-0.028532,-0.198362,-0.03347,0.005266,0.01,-0.010325,-0.018819,-0.002356,-0.025065,-0.034234,-0.007812,-0.048714,-0.010646,0.01,-0.043458,0.01,-0.045148,-0.016876,-0.01663,-0.004956,0.01,0.008078,-0.11832,0.001612,0.01,0.01,-0.024709,0.008035,-0.021776,-0.009877,0.01,-0.022069,-0.058813,-0.01414,-0.010193,-0.011796,-0.004775,0.01,0.01,-0.025264,-0.003191,-0.002775,-0.012595
2022-05-20,0.01,0.001881,-0.138863,-0.046687,0.004513,0.005443,-0.008596,-0.02253,-0.000848,0.01,-0.010233,-0.003434,0.004755,-0.252853,-0.003984,-0.018528,-0.007189,-0.084602,-0.001587,-0.042395,-0.015272,0.00082,0.007356,-0.003359,0.003142,-0.052098,0.007526,-0.003209,0.007444,-0.000914,-0.009901,-0.015839,-0.03131,-0.005148,-0.002577,-0.005075,0.007326,0.01,-0.010644,-0.00335,0.001135,0.006647,0.000736,-0.013755,0.01,0.01,0.009633,-0.002287,-0.063285,-0.004788,-0.019456,0.01,0.000122,-0.016077,0.004447,0.01,-0.022892,-0.013696,-0.003584,-0.020756,-0.021403,-0.008383,0.01,0.01,0.004373,-0.027341,0.005246,-0.008462,-0.001501,-0.006114,0.003286,-0.006195,-0.00063,-0.032027,-0.002372,-0.017746,-0.02055,-0.08702,-0.005823,0.01,0.006402,-0.012696,-0.05535,0.01,0.01,-0.015443,0.002542,-0.008481,-0.002423,0.01,-0.02307,-0.036868,-0.019024,-0.024674,0.001943,-0.019648,0.01,0.003936,-0.126625,0.000968,-0.014926,0.01,-0.01889,0.01,-0.009976,-0.056541,0.006472,-0.003115,-0.008085,-0.011735,-0.004153,-0.006441,0.005648,-0.009475,-0.041808,-0.000545,-0.029122,0.01,-0.009509
2022-05-21,-0.712992,0.005243,-0.030046,-0.015258,-0.007942,0.007569,-0.00324,0.004934,-0.136447,0.002695,-0.093609,-0.000859,0.01,-0.07276,-0.00303,-0.002615,0.005762,-0.087912,-0.000615,0.004719,-0.0179,-0.026439,0.003524,-0.038838,-0.000173,-0.035133,-0.012021,-0.008811,0.003474,-0.021406,-0.025152,7.5e-05,-0.006067,0.00313,0.009168,0.01,-0.004521,0.002549,-0.003214,-0.006572,0.01,-0.00036,0.002505,0.00079,0.000736,0.002547,-0.00745,-0.001917,-0.03967,0.001003,-0.021146,-0.000869,0.01,-0.000712,-0.015756,0.01,-0.021656,-4.3e-05,0.009871,-0.004177,-0.018958,-0.037689,0.01,0.00223,-0.009181,-0.024343,-0.001405,0.01,0.004848,-0.006202,0.000675,0.002748,0.01,-0.009853,0.00031,-0.025357,-0.079769,-0.044421,-0.03679,0.01,0.01,0.01,-0.038887,-0.01931,-0.000534,-0.009879,-0.002409,0.01,0.002855,-0.017998,-0.012644,-0.015314,-0.033188,-0.028924,-0.011458,-0.01362,-0.081966,-0.023178,-0.34148,0.005731,0.01,0.01,-0.040818,0.009965,-0.019672,-0.012651,0.00861,-0.017366,-0.02872,-0.002616,-0.055466,-0.003925,-0.021343,-0.000222,0.01,-0.016755,-0.009291,0.006587,-0.418773
2022-05-22,0.007118,0.01,0.001166,-0.016934,-0.001612,0.01,0.004065,0.006851,-0.023399,-0.023705,-0.019279,0.006959,0.01,-0.08073,0.005327,-0.01937,0.01,-0.00097,0.002835,-0.001531,-0.004254,0.005985,0.003553,-0.01775,0.01,0.00156,0.01,0.000869,0.01,-0.007284,0.01,0.01,-0.004143,-0.00293,0.01,0.01,0.01,0.01,0.01,0.009679,0.01,0.01,0.01,0.01,0.01,0.01,0.006895,0.01,-0.029375,0.01,-0.004705,0.01,0.01,0.01,0.01,0.01,-0.014025,0.000174,0.004321,0.005132,-0.01296,-0.003258,0.01,-0.002777,0.009292,0.005483,-0.005818,0.01,0.01,0.001666,0.01,0.01,-0.017107,-0.002636,0.006953,-0.012734,0.004992,-0.047586,0.01,0.01,0.01,-0.012888,-0.024171,-0.013627,0.01,0.009999,0.01,-0.008201,0.01,0.01,0.01,0.008641,0.01,0.002602,0.01,0.01,0.01,0.01,-0.295599,0.01,0.01,0.01,-0.093698,0.00794,-0.000637,0.004882,-0.00507,0.01,-0.056091,-0.01216,0.01,0.01,-0.025004,0.01,0.01,0.003922,-0.005691,0.01,-0.045328
2022-05-23,-0.018491,0.008206,0.004163,0.01,0.01,0.01,0.001571,0.01,-0.029443,-0.008973,-0.085639,0.01,0.01,-0.034063,-0.007002,0.006353,0.004323,-0.019551,-0.008437,0.01,-0.010041,-0.014806,0.01,-0.008594,0.01,-0.017857,0.01,-0.01064,0.01,0.008965,0.002706,0.009628,-0.005216,0.006868,0.01,0.01,0.001069,0.01,0.005301,0.01,0.01,0.01,0.009846,0.005647,-0.022221,0.008253,0.01,0.01,-0.003002,0.008752,-0.00638,0.01,0.01,-0.000246,0.01,0.01,0.008879,-0.005338,0.01,0.01,-0.020042,-0.002993,0.003963,0.009407,0.01,0.004359,0.01,0.01,-0.034569,0.005049,0.01,0.005023,0.005563,0.001695,0.002574,0.01,0.00625,-0.063202,-0.000215,0.01,0.01,2e-05,-0.0119,-0.026775,0.01,0.004095,-0.011619,0.01,-0.002627,0.01,0.01,0.01,-0.007679,-0.00154,0.007833,0.01,0.009129,0.01,-0.091626,0.01,0.01,0.01,-0.14333,0.008851,-0.016382,-0.009472,0.01,0.006879,-0.019458,-0.060368,-0.001957,-0.007191,-0.001447,0.01,-0.031637,0.01,0.00342,0.01,-0.003012
2022-05-24,-0.003327,0.005241,-0.070887,-0.034446,-0.007453,0.01,-0.025056,-0.001149,-0.04578,0.01,-0.043441,-0.013507,-0.016519,-0.124269,-0.003801,-0.009183,-0.017146,0.004397,-0.010538,-0.026825,-0.026851,-0.049738,0.000317,-0.008117,-0.022121,-0.030699,-0.000333,-0.03066,0.003955,-0.023602,-0.033363,0.01,-0.041352,-0.01041,-0.017666,-0.006894,-0.023626,0.002892,-0.005845,-0.009804,-0.006136,-0.00404,-0.008225,-0.014164,-0.043106,0.00762,-0.014883,-0.01732,-0.016923,0.008936,-0.011133,0.006567,-0.028886,-0.0146,-0.020943,0.01,-0.004159,-0.009717,0.006579,-0.006133,-0.027353,-0.02049,-0.015616,0.01,-0.021929,-0.042781,0.000478,-0.027296,-0.028055,-0.015371,0.005075,-0.015868,-0.007289,-0.024552,-0.022907,-0.004436,-0.046229,-0.114043,-0.004641,-0.079539,0.003818,-0.002369,-0.036594,-0.086239,-0.016641,-0.022773,-0.019747,-0.045024,-0.029561,-0.001663,-0.011216,-0.019998,-0.017227,-0.016672,-0.009195,-0.029903,0.01,-0.026431,-0.095105,-0.75,-0.004789,0.01,-0.09052,0.001945,-0.02509,-0.022617,-0.03231,-0.039983,-0.028906,-0.0118,-0.010391,-0.010651,-0.008464,-0.070284,-0.047119,-0.021435,-0.022497,0.004486,0.008937
2022-05-25,0.003828,0.003096,-0.039744,-0.023977,0.005062,-0.004849,-0.033324,-0.016146,-0.034466,-0.016109,-0.041137,0.0068,0.01,-0.088833,-0.037558,0.00632,-0.009487,-0.011778,-0.003811,-0.015344,-0.015769,-0.023972,0.00784,-0.001392,-0.000765,-0.016826,-9.2e-05,-0.014504,0.002464,-0.014728,-0.071886,0.01,-0.024618,-0.012695,0.007706,0.005206,-0.009887,0.01,0.000379,0.000802,0.00432,0.006424,0.005755,-0.014476,-0.044906,0.004588,0.007928,-0.003809,-0.018426,0.01,-0.016539,0.003246,-0.007409,0.009468,-0.010369,0.01,-0.018256,-0.033834,0.01,0.005403,-0.017725,-0.024792,-0.006161,-0.000809,-0.017603,-0.014665,-0.023085,-0.01706,-0.009914,-0.00286,0.009842,0.007802,0.01,-0.04075,0.002837,-0.75,-0.030314,-0.067854,0.002697,-0.025048,0.01,-0.049218,-0.037116,-0.055381,0.001547,-0.008664,-0.010984,-0.0017,-0.016555,0.008016,0.006638,-0.024286,-0.015551,-0.004913,-0.005263,-0.001915,0.01,-0.01018,-0.017942,-0.068105,0.003653,0.01,-0.021255,0.001418,-0.00347,-0.018957,0.01,-0.004983,-0.023237,-0.021349,-0.001294,-0.020274,-0.013873,-0.014053,-0.030332,-0.014335,-0.012635,0.000514,-0.016215
2022-05-26,-0.00591,-0.015167,-0.001752,-0.08468,-0.029315,-0.032751,-0.025549,-0.011418,-0.051048,-0.03406,-0.047168,-0.021537,0.002544,-0.128774,-0.021036,-0.026984,-0.039398,-0.034089,-0.027128,-0.023249,-0.024677,-0.048658,0.000433,-0.026566,-0.034609,-0.023252,0.01,-0.025546,-0.002123,-0.038259,0.01,0.01,-0.036566,-0.024606,-0.023372,-0.023682,-0.037905,0.000721,-0.009717,-0.012407,-0.024844,-0.014343,-0.011337,-0.028423,-0.031388,-0.005304,-0.002234,-0.050858,-0.040011,0.006311,-0.004583,-0.015247,-0.02171,-0.019927,-0.043761,-0.042243,-0.059752,-0.010261,0.009316,0.001948,-0.036638,-0.070855,0.007716,-0.013003,-0.029826,-0.030335,-0.001675,-0.006338,-0.056378,-0.021906,0.005611,-0.025422,-0.001492,-0.070118,-0.046154,-0.250927,-0.065178,-0.139381,-0.027109,-0.026889,-0.038219,-0.065194,-0.032964,-0.14315,-0.051169,-0.037544,-0.077462,-0.094029,-0.011165,-0.016782,-0.029832,-0.030265,-0.048719,-0.047461,-0.038825,-0.008502,0.01,0.01,-0.03349,-0.087543,-0.02003,0.01,-0.07284,-0.010796,-0.040813,-0.026423,-0.017831,-0.020313,-0.017744,-0.047635,0.000905,-0.039995,-0.011391,-0.062616,-0.071385,-0.029907,-0.058541,-0.021608,-0.006893
2022-05-27,-0.024602,0.005135,-0.023878,-0.027478,-0.007143,-0.031843,-0.021667,0.003118,-0.040508,-0.101559,-0.056444,-0.001539,0.01,-0.148439,-0.01961,0.001531,-0.013131,-0.010216,0.004841,-0.012173,-0.027253,-0.006224,0.00099,-0.027307,-0.013331,-0.020022,-0.012731,-0.01487,0.004271,0.007721,-0.052341,0.01,-0.030543,0.004279,-0.005602,-0.00275,-0.008801,0.01,-0.007883,0.000682,0.000325,0.00535,0.01,-0.023193,-0.029978,-0.011274,5.5e-05,-0.014514,-0.027027,0.004905,-0.020607,0.007286,-0.015838,-0.010533,-0.013747,-0.008543,-0.03453,0.008469,0.004548,-0.009359,-0.024567,-0.022143,-0.013863,-0.017129,-0.006917,0.116826,-0.015132,-0.00855,-0.06555,-0.000181,0.000917,-0.000648,0.002057,-0.038056,-0.065861,-0.172161,-0.027894,-0.14482,-0.031939,-0.026053,0.000398,-0.017841,-0.029258,-0.093479,-0.020212,-0.01983,-0.039733,-0.037629,-0.02849,-0.021157,-0.007747,-0.011209,-0.042418,-0.020947,-0.034664,-0.00645,-0.005936,-0.069843,-0.014606,0.01,0.008352,0.01,-0.039355,0.004016,-0.024928,-0.006571,-0.016223,-0.020743,-0.028054,-0.008312,-0.007417,-0.011977,0.007273,-0.025659,-0.015663,-0.029408,-0.028703,0.003664,0.003875
